user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
AsxFUSGQF7pgy7QkhCotQi,Last Breath,Robert Bryndza,Bookouture,9781786811448,English,7,4.6
FqnL6zRUn5vkpEt8QKTtJ8,The Sicilian,Mario Puzo,Random House,9781448106912,English,4,4.6
7AiZnPgZFD7ebW2mkDf3VT,The Curious Incident of the Dog in the Night-time: Vintage Children's Classics,Mark Haddon,Random House,9781448139859,English,7,4.3
BMMoVg7TZvBEQD4ziE7C7j,The Secrets She Keeps: Now a major TV series starring Laura Carmichael,Michael Robotham,Hachette UK,9780751562781,English,8,4.6
GTuKAfQySuvawznVLVd4bm,Different Seasons,Stephen King,Hachette UK,9781848940840,English,3,4.4
kMMGNDqp2D3ikLF5gBWNzg,Friend Request: The most addictive psychological thriller you'll read this year,Laura Marshall,Hachette UK,9780751568349,English,6,4.5
4enSghCBdfiz4vUJXeRaqA,A Gathering of Shadows,V.E. Schwab,Titan Books,9781783295432,English,6,4.4
n2ogsgQxcopjTZKrPHM2XD,The Missing Ones,Patricia Gibney,Bookouture,9781786811509,English,9,4.5
5srZbJgom2Ci9r4cAQwc62,Darkly Dreaming Dexter: Book One,Jeff Lindsay,Hachette UK,9781409117278,English,6,4.5
C8BmDskehNVc4AThJ5T3TV,Anxious People: The No. 1 New York Times bestseller from the author of A Man Called Ove,Fredrik Backman,Penguin UK,9781405930260,English,6,4.8
M4ukwViKMaqULrHdG9Y58n,The Turn of the Key: the addictive new thriller from the Sunday Times bestselling author,Ruth Ware,Random House,9781473553996,English,4,4.4
FJB9eK7eKK4zLoJELaiPW7,The Dante Connection (Book 2),Estelle Ryan,Estelle Ryan,Flowing text,Fiction / Crime,2,4.4
memCx8vGTYucCsf5GzS2ME,The Secret Mother: A gripping psychological thriller that will have you hooked,Shalini Boland,Bookouture,9781786813176,English,7,4.4
nUYMy8PEdKVKUCSicNHpJg,Faceless: A dark and pacy crime thriller of betrayal and revenge,Martina Cole,Hachette UK,9780755350681,English,6,4.6
nCBBYd3Eo8iS3JPHYyQCSB,The Cartel: A white-knuckle drug war thriller,Don Winslow,Random House,9781473518469,English,4,4.7
HYyUxbxssATZWEMuBdkWhH,Tell No One,Harlan Coben,Hachette UK,9781409131236,English,3,4.1
jJX6wmhqssXkyhyDUWqDUy,The Gray Man,Mark Greaney,Hachette UK,9781405518444,English,9,4.4
4oP5uZfVUvrwzfcQfMT5ba,Bury Your Dead,Louise Penny,Hachette UK,9780748122493,English,2,4.5
cYGXcHopewCu54QkmfawRU,Moriarty,Anthony Horowitz,Hachette UK,9781409109495,English,6,4.2
5eu3dPAbziAgPADRqF6acn,Hunter Killer: Danny Black Thriller 2,Chris Ryan,Hachette UK,9781444753615,English,4,4.5
i9isfJ5uudrzuDLiDpjXmj,Game Theory - A totally gripping thriller full of shocking twists,Colleen Cross,Slice Thrillers,9780987883513,English,3,4.2
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
PRecKBbUCbwn3beU9jQagk,Jaya: An Illustrated Retelling of the Mahabharata,Devdutt Pattanaik,Penguin UK,9788184751697,English,5,4.4
dbX4U2KJREEeRdRgUhZidG,Norse Mythology,Neil Gaiman,Bloomsbury Publishing,9781408887028,English,8,4.5
AAStJEvbpWdf2FwnPqV47b,The Fellowship of the Ring (The Lord of the Rings| Book 1),J. R. R. Tolkien,HarperCollins UK,9780007322497,English,5,4.6
5ywjc6d4gV7sU2Po3NNzJZ,A Court of Mist and Fury: The #1 bestselling series,Sarah J. Maas,Bloomsbury Publishing,9781408857892,English,2,4.8
cbdHJsZk5T4VM4B3RrBJL9,Asura : Tale of the Vanquished: The Story of Ravana and His People,Anand Neelakantan,One Point Six Technology Pvt Ltd,9789381576052,English,2,4.1
guHLrchMCTne3gLw5nz4cg,The Beginning After The End,TurtleMe,TurtleMe,Flowing text, Google-generated PDF,Fiction / Fairy Tales, Folk Tales, Legends & Mythology,9,4.8
B5ehWjvhuM99McWPmczFLv,The Dragonbone Chair,Tad Williams,Penguin,9781101160770,English,0,4.7
6tcuBZBjsP3xf5U5oYCtk9,Mythos: The Greek Myths Retold,Stephen Fry,Penguin UK,9781405934169,English,1,4.7
e3aZkU5FLvKRzxktpR9gKQ,The Elsker Saga Box Set (Books 1-3 + Novella),S.T. Bende,S.T. Bende,Flowing text, Original pages,Fiction / Fairy Tales, Folk Tales, Legends & Mythology,7,4.8
GMyoiUtfeWbJ3yhsoT3R4U,City of Wishes: The Complete Cinderella Story,Rachel Morgan,Rachel Morgan,9781928510123,English,3,4.8
YSy2MQQJnZYMokRAFqz5xF,Royal Assassin (The Farseer Trilogy| Book 2),Robin Hobb,HarperCollins UK,9780007383443,English,2,4.4
7oq6YN4hcFXWv3FEUSW6Wm,Mahabharat,Madhav Kanitkar,Diamond Publications,9788184830996,Marathi,5,4.1
mf3Pqaw3WAK8k9CtiRAS9a,Self Help is the best Help,Mukesh Ravichandran,MPS Publishers,Original pages,Antiques & Collectibles / Comics,1,3.9
FuozXyDfu9h3cxyovyQLkD,Grace,David Adams,David Adams,Web, Tablet, Phone, eReader,Fiction / Cultural Heritage,3,4.1
QraXG5imzzwcnj996XtZJm,Ramayan: India's Classic Story of Divine Love,P. R. Mitchell,iUniverse,9780595616398,English,9,4.3
F73qsCFXCNvPp8nuoUb2TX,Sampurna Katha Ramayan,V K Phadke,Diamond Publications,9788184834345,Marathi,9,4.0
mwqhhh54zMtXP7TnGCgBy5,1Q84: Books 1 and 2,Haruki Murakami,Random House,9781446484197,English,4,4.4
HEQMG5gQ7eUVHZyW6rWvAH,The Last Kingdom (The Last Kingdom Series| Book 1),Bernard Cornwell,HarperCollins UK,9780007338818,English,5,4.6
ZGopQ3VZRnjghfguZ2kgZZ,Uprooted,Naomi Novik,Pan Macmillan,9781447294153,English,1,4.2
hHrdncjyrw4eaj7cAnqXkG,Heart of a Dragon (Fallen Immortals 2),Alisa Woods,Alisa Woods,Flowing text, Google-generated PDF,Fiction / Fairy Tales, Folk Tales, Legends & Mythology,2,4.7
bGY3RCDTGfWPAkwaB3nCK9,Gates Of Fire: One of history’s most epic battles is brought to life in this enthralling and moving novel,Steven Pressfield,Random House,9781407066592,English,2,4.6
k3zuYk9vn3TdVTQFdkeZC6,God of War II,Robert E. Vardeman,Del Rey,9780345524751,English,9,4.1
S4ZkbzgeXJSCXtjsCUUAeg,Witches,Ednah Walters,Firetrail Publishing,9780991251742,English,7,4.9
Z3UHsLr9QjFqNn3buSdr2z,The Thirteenth Tale,Diane Setterfield,Hachette UK,9781409139058,English,4,4.2
E8Sfz4Z5SFrrjPobpCioqx,Devi Bhagwat Puran,Dr.Vinay,Diamond Pocket Books Pvt Ltd,9789352617548,Hindi,0,4.2
3LVbvXBNhfTgM4nHHSZ9hW,Chaos Volume 2,Claire Farrell,Claire Farrell,Web, Tablet, Phone, eReader,Fiction / Fantasy / Dark Fantasy,2,4.9
oRJqBfuizqTRt9Jrfjg6pT,The Grey Bastards,Jonathan French,Hachette UK,9780356511634,English,4,4.5
ikhGt9KPJ7b8dTZAvaZYYN,Ragnarok,C. Gockel,C. Gockel,Flowing text, Google-generated PDF,Fiction / Fairy Tales, Folk Tales, Legends & Mythology,6,4.8
oAMLJQrfVp5432fxTwroV3,Arjun: Without A Doubt,Dr.Shinde Sweety,One Point Six Technology Pvt Ltd,9789381836972,English,9,4.8
5TJhvMYixTFz3awPfyaYgT,The Ramayana : A Modern Translation,Ramesh Menon,Harper Collins,9789350292792,English,3,4.6
8zdoME9Uvvw9tdvNqur8BZ,Beauty and the Professor,Skye Warren,Book Beautiful,9781940518985,English,2,4.2
G9ZRNhfCt9pih2wbMwJqKC,Sister Of My Heart,Chitra Divakaruni,Random House,9781409010135,English,5,4.2
dFunT3yHLkCTXUJghMq8tc,Burn,Penelope Fletcher,Stephenson & Fletcher,Flowing text, Google-generated PDF,Fiction / Fairy Tales, Folk Tales, Legends & Mythology,2,4.6
YEaT3WPPQFxNooPPBvj5op,The Girl and the Stars (Book of the Ice| Book 1),Mark Lawrence,HarperCollins UK,9780008284770,English,0,4.3
2DBYJMHLL8BeWYRJpMoNN6,Sword of the Gods: The Dark Lord's Vessel,Anna Erishkigal,Seraphim Press,9781943036059,English,5,4.7
ciJvH5enTJHDMXCia6JSDy,The Sleeping Beauty Trilogy,A. N. Roquelaure,Penguin,9781101612651,English,9,4.5
57yT4oo3DtodYjAbLX8yDM,Everlasting,W.J. May,Dark Shadow Publishing,Flowing text, Google-generated PDF,Fiction / Fairy Tales, Folk Tales, Legends & Mythology,1,4.8
66r3oF5Nd5cmWyo3DKMeP2,The Two Lost Mountains: The Brand New Jack West Thriller,Matthew Reilly,Hachette UK,9781409194422,English,4,3.6
XSHiNxo2U9qvzGfjVb2W3s,Kindling Flames,Julie Wetzel,Crimson Tree Publishing,9781634220163,English,5,4.7
Z3giXTiM8XZTMsrBmyqiTd,Valen,Felicity Heaton,Felicity Heaton,9781911485117,English,1,4.7
8mmZXqQsEsmY4xM3rLfzqR,Bhima Lone Warrior,MT Vasudevan Nair,Harper Collins,9789350297605,English,8,4.1
RUyqFQ6QUdrE8vPaQke5DS,Tales From the Vedas & Other Scriptures,Dr. B.K. Chaturvedi,Diamond Pocket Books Pvt Ltd,9798128819604,English,1,4.5
FuLH46qLUaZVTiL2N8wrMY,The Savior,J. R. Ward,Hachette UK,9780349420455,English,2,4.8
A3MCCwsh8L95vYauHxf7er,The Bear and The Nightingale: (Winternight Trilogy),Katherine Arden,Random House,9781473582231,English,6,4.2
5ZLrzXR7Ew3ZhwM9hWjets,Arabian Nights or One Thousand and One Nights (Andrew Lang) + New Arabian Nights (Robert Louis Stevenson),Andrew Lang,e-artnow,9788074844409,English,8,4.8
H2ZdvGTuffQcBLLwBS8VVS,Blood of Stone,Jayne Faith,Jayne Faith,9780999645802,English,2,4.7
Z5TyfCcQjUnCTioxf45bzv,The Billionaire's Virgin,Jackie Ashenden,Macmillan,9781250136749,English,5,4.4
kcxzWzK6Xoh5pUqkxgS6SF,ANGELS AND DEMONS,DAN BROWN,MEHTA PUBLISHING HOUSE,9788184980455,Marathi,5,4.1
FepxSxZwTwzMosYkgLq2S7,Wild Embers: Poems of rebellion| fire and beauty,Nikita Gill,Hachette UK,9781409173939,English,0,4.7
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
SqVLQ7cGbtEF62NPU3ehBe,Origin,Dan Brown,Random House,9781473543348,English,6,4.3
8xHVt3654diDM8k2g4HQG4,The Last Wish,Andrzej Sapkowski,Hachette UK,9780575099913,English,8,4.7
ZorQhrfgNML55jWfQmaWtQ,A Game of Thrones (A Song of Ice and Fire| Book 1),George R.R. Martin,HarperCollins UK,9780007378425,English,1,4.1
hW49A6ZKPzvAxoLCeUgFiT,The Way of Kings,Brandon Sanderson,Hachette UK,9780575097384,English,5,4.8
RLDP8NzD5DvVDsNejtJAd4,Master of the Game,Sidney Sheldon,HarperCollins UK,9780007370610,English,6,4.5
CDNqG2PM4kjURdjADhjF8Y,The Wise Man's Fear,Patrick Rothfuss,Penguin,9781101486405,English,5,4.8
ecfC9bTt7E6bvSJGewiKmr,Outlander,Diana Gabaldon,Random House,9781446494301,English,3,4.7
JDLRwUyD2jswfVpqRceyAg,Marvel's SPIDER-MAN: Hostile Takeover,David Liss,Titan Books,9781785659768,English,3,4.6
bADxKPsAScaCH7FPVyRKSc,Blue Moon,Lee Child,Random House,9781473542310,English,5,4.2
mEsvHVkG7iDgFaBpTgodRc,The Last Odyssey,James Rollins,HarperCollins,9780062892904,English,0,4.5
BY7Vtn7SaFXbdaqbxowg8z,CHACHA CHAUDHARY,PRAN KUMAR SHARMA,Prans Features LLP,Original pages,Art / Techniques / Cartooning,6,4.6
QZTe4qdpiSVMRQTn3u24J8,Shogun,James Clavell,Hachette UK,9781848943124,English,9,4.7
FKKBfhLJKB58cF4iyJj4AE,The Hunt for Red October,Tom Clancy,Penguin,9781101010365,English,6,4.7
HHvB3a2MV9qwHvECTSQDt7,Ready Player One,Ernest Cline,Random House,9781446493830,English,4,4.4
RvNTbLsdWoxqeDsvj9BdnU,The Return of the King (The Lord of the Rings| Book 3),J. R. R. Tolkien,HarperCollins UK,9780007322558,English,2,4.8
BquFyvGASF9dHQkpvvYosc,Lethal White: Cormoran Strike Book 4| Book 4,Robert Galbraith,Hachette UK,9780751572841,English,7,4.5
mVcyA7d9WhNS26rwqkpfPP,Boots Belts Berets,Tanushree Podder,Roli Books Private Limited,9788174369314,English,9,4.7
DvQrYf8fha3J85aeVGFAPH,Assassin’s Apprentice (The Farseer Trilogy| Book 1),Robin Hobb,HarperCollins UK,9780007374038,English,9,4.4
JzLWBoeh5vXiVofrYfzyA7,God of War: The Official Novelization,J.M. Barlog,Titan Books,9781789090154,English,0,4.5
UMUnaCp9E484bDUQdpXzB4,The Complete Works of Charles Dickens (Illustrated Edition): All 15 novels| short stories| poems and plays,Charles Dickens,GENERAL PRESS,9788180320071,English,6,4.3
oS56Q2GQx3vvnSVRrgsZjH,The Last Kingdom Series Books 1-6: The gripping| bestselling historical fiction series (The Last Kingdom Series),Bernard Cornwell,HarperCollins UK,9780007511464,English,3,4.7
d9B9u46LpYGP8FZrrPov6B,Blood Song: Book 1 of Raven's Shadow,Anthony Ryan,Hachette UK,9781405525961,English,4,4.5
7PzjmACKaPZ9oLMWntGk6K,The Three Secret Cities,Matthew Reilly,Hachette UK,9781409167198,English,0,4.7
Utphxf7XgmkR8sdreQsb96,Age of Myth,Michael J. Sullivan,Del Rey,9781101965344,English,9,4.4
GpSDtGfV3Kawb3mjCYBfNM,The Kilkenny Series Bundle,Louis L'Amour,Bantam,9780804181112,English,7,4.6
658TxWuZZx75Ek8ycxZ6Dx,The Autumn Republic,Brian McClellan,Hachette UK,9781405519960,English,6,4.6
VxPfosT7DqsMMNQ7r257oS,The Prize,Julie Garwood,Penguin,9781101533475,English,4,4.6
VpYe5EUix7Tn26MJyzTSKg,Red Rising: Red Rising Series 1,Pierce Brown,Hachette UK,9781444759006,English,8,4.3
WF8Jb7aGSaH7LSmsCRrjUx,Last Argument Of Kings: Book Three,Joe Abercrombie,Hachette UK,9780575087873,English,8,4.6
A7EeakNaArjmUj9ZaD7AQs,The Count of Monte Cristo,Alexandre Dumas,Bantam Classics,9780553898156,English,0,4.7
iEE4Vy8qsbP7HXG8cPbH4Y,The Pillars of the Earth,Ken Follett,Pan Macmillan,9780330465717,English,1,4.5
bogAiTwTZLQNbyR66KXnzm,Into the Fire,Gregg Hurwitz,Penguin UK,9781405928571,English,5,4.7
95WfK28RT3cftwgT8A7x9E,The Dark Tower II: The Drawing Of The Three,Stephen King,Hachette UK,9781848941106,English,3,4.6
Mr8RaJNe5PdZGSo96JqUaV,Heir to the Empire: Star Wars Legends (The Thrawn Trilogy),Timothy Zahn,Del Rey,9780307796103,English,4,4.7
TBwUYLYRbPi6P9LufVtqAm,Grace,David Adams,David Adams,Web, Tablet, Phone, eReader,Fiction / Cultural Heritage,9,4.1
37f8spVYAJbn2e5heoxbmj,Of Blood and Bone,Nora Roberts,Hachette UK,9780349414997,English,6,4.7
3JYUp4RwbegTopdvoLSuTk,Holy Sister,Mark Lawrence,Penguin,9781101988923,English,1,4.7
6sorK2kKTLrnwRgRPKxkXR,The Odessa File,Frederick Forsyth,Random House,9781407098012,English,7,4.5
7LDweGMCeQKdBzk573HTsp,The Shadow of the Wind: The Cemetery of Forgotten Books 1| Book 1,Carlos Ruiz Zafon,Hachette UK,9780297857136,English,2,4.4
X9Rs4U4tjJXBwYmwWN7yJd,Final Option: 'The best one yet',Clive Cussler,Penguin UK,9781405941020,English,2,4.8
jtppzZH57DbLR8hZiQSpwv,Hotel,Arthur Hailey,Open Road Media,9781480490000,English,2,4.5
GSu9d8YpseRctMt6Qy8fNN,Gates Of Fire: One of history’s most epic battles is brought to life in this enthralling and moving novel,Steven Pressfield,Random House,9781407066592,English,1,4.6
JB3Kp8YtqnP8Z7gLoVKgPj,A Wild Sheep Chase,Haruki Murakami,Random House,9781448103522,English,7,4.1
8Ji5UnHyH9syF3pAoMCChr,I Let You Go: The Richard & Judy Bestseller,Clare Mackintosh,Hachette UK,9780751554175,English,8,4.3
M2iJahyTjsZGzqPUPqcLAX,Back Blast,Mark Greaney,Hachette UK,9780751565430,English,5,4.7
aa3taSVBVjujoLnxWpkhxe,A Cry of Honor (Book #4 in the Sorcerer's Ring),Morgan Rice,Morgan Rice,9781939416124,English,1,4.0
4hbYcfDpeoS8aUmowmh5KR,The New Girl,Daniel Silva,HarperCollins,9780062834898,English,1,4.5
iM3DHUBwbtixXZi3skLH3b,Fair Warning: The Instant Number One Bestselling Thriller,Michael Connelly,Hachette UK,9781409199106,English,0,4.5
VwpNJVm6kXc9JTfZNYGLxA,The Sicilian,Mario Puzo,Random House,9781448106912,English,2,4.6
bbpTkG5uRBKoshDiGeM5F3,River of Ruin,Jack Du Brul,Penguin,9781101098011,English,8,4.5
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
aFH5DRDCEjsbDUBVyHjdV3,Kafka on the Shore,Haruki Murakami,Random House,9781448103690,English,6,4.2
eTuWK8dfGGfvYSEYqRTwmT,One Hundred Years of Solitude,Gabriel Garcia Marquez,Penguin UK,9780241968598,English,3,4.3
F2ZCHCdekte46ypfKJCrvq,Midnight's Children,Salman Rushdie,Random House,9781409028482,English,3,4.4
KgBS3MMfwBbLnvy57EDpvu,The Alloy of Law: A Mistborn Novel,Brandon Sanderson,Hachette UK,9780575105843,English,8,4.6
3bV3iEY5vYPqALXuAt7suL,Ruth,Keone Madrid,Gatekeeper Press,9781642372618,English,6,5.0
KfYHVpyFoBB4qW75k8QSWP,The Ocean at the End of the Lane,Neil Gaiman,Hachette UK,9781472200334,English,4,4.4
NkLJr9TuVToRqnMtQmqYtn,Jonathan Strange and Mr Norrell,Susanna Clarke,Bloomsbury Publishing,9781408803745,English,9,4.6
h4CdMw3gU3C3cgGK4dk3T8,The Shadow of the Wind: The Cemetery of Forgotten Books 1| Book 1,Carlos Ruiz Zafon,Hachette UK,9780297857136,English,1,4.4
aQKrtbWG9Vu8g9Fjxx2e9f,The Apothecary's Poison,C.J. Archer,C.J. Archer,Flowing text,Fiction / Fantasy / Historical,1,0
f8qUevdTbekAeotdPBxTEw,Emerald Blaze,Ilona Andrews,HarperCollins,9780062878373,English,0,4.7
hW2ZHihFRgorWB7fxwpbWQ,The Master and Margarita (Vintage Classic Russians Series),Mikhail Bulgakov,Random House,9781409079910,English,6,4.5
Qyf4w66eoKg6Q5qPSD6M7r,Before the Coffee Gets Cold,Toshikazu Kawaguchi,Pan Macmillan,9781529029598,English,1,4.8
L3JmUjH5dtu3whzmPRWZ4e,The Shape of Water,Guillermo del Toro,Feiwel & Friends,9781250165374,English,9,4.5
GumZk5mRfwtLmo3bVgPELW,The Noticer: Sometimes| all a person needs is a little perspective,Andy Andrews,Thomas Nelson,9781418574567,English,8,4.5
Uw6w5SfhjFHL8wSJQf3hRv,Sister Of My Heart,Chitra Divakaruni,Random House,9781409010135,English,6,4.2
DurzmFcTPYLeuGXQNHpPYR,Glitch in Time,W.J. May,Dark Shadow Publishing,Flowing text, Google-generated PDF,Fiction / Fantasy / Action & Adventure,2,4.8
SRkP8CEYLbybCCLjrDcGVD,Forrest Gump,Winston Groom,Random House,9781448169719,English,7,4.1
NCqn75bojwSUdck35Tp9Wd,The Orphan Master's Son: Barack Obama’s Summer Reading Pick 2019,Adam Johnson,Random House,9781448109265,English,9,4.4
48u9T4bhmWDodT3TWtjpia,In Five Years: The most heartbreaking novel you'll read this year!,Rebecca Serle,Hachette UK,9781529405828,English,5,4.5
eU29MPK2Qg3zSxkKxkagcD,Shabar Mantra Part 01 : Shabar Mantra Siddhi,SHABAR MANTRA,POWERFUL SHABAR MANTRA,Web, Tablet,Body, Mind & Spirit / General,4,4.2
gUaKEDqu4kr7JxdN56saGJ,Beloved,Toni Morrison,Random House,9781448103621,English,0,4.2
jUp6Xvs56i8KXCci93hVbm,Ishmael,Daniel Quinn,Bantam,9780307574800,English,3,4.6
cZTwsjAYdSgyy4q3Ss643C,The Starless Sea: the spellbinding Sunday Times bestseller,Erin Morgenstern,Random House,9781473524231,English,9,4.3
kdXmvf9rW2BzSZAx4CLGiW,The Travelling Cat Chronicles: The most uplifting book of the year,Hiro Arikawa,Random House,9781473541573,English,9,4.5
C86osBfmJdawPPq7EXRYm9,Creatus Series Boxed Set,Carmen DeSousa,Written Musings,9780989905060,English,0,4.6
QZmTcWxnGbC8evpPA5xDn3,The Golem and the Djinni: The spell-binding literary debut for fans of The Essex Serpent,Helene Wecker,HarperCollins UK,9780007480180,English,3,4.5
Vx6sE8Gy7oUck766rs4hMC,Regal,Brian Rathbone,White Wolf Press| LLC,9781301786039,English,2,4.4
QhBXZkAnRmt8wfRX2Bd7Nc,Sweet Somethings,Connie Shelton,Secret Staircase Books| an imprint of Columbine Publishing Group,9781310711992,English,7,4.7
5hZdHcKdrTiJWVQvfbnd4x,Seirs,Kim Richardson,FablePrint,9781301111862,English,7,4.5
7KmvpCbWJxgTbVPGQeJzeS,Blood of Requiem (Epic Fantasy| Dragons| Free Fantasy Novel),Daniel Arenson,Moonclipse,9780986602863,English,5,4.3
ATsTLaBjVbi4TkBsEyc3EB,Stone Cold Magic,Jayne Faith,Jayne Faith,9780997026054,English,9,4.5
SN4HvU2fLAeNk3KcFV2X6t,The Merman's Quest,Tamsin Ley,Twin Leaf Press,9781950027101,English,3,4.6
8SNDLrS4f9jc4CwUa7cMyd,Return to Summerhouse,Jude Deveraux,Simon and Schuster,9781416596479,English,9,4.2
FYduxfi7shP3EvvLhkscL3,Alif the Unseen: LONGLISTED WOMEN’S PRIZE FOR FICTION 2013,G. Willow Wilson,Atlantic Books Ltd,9780857895684,English,7,4.1
26FRmyZL83ga9W3Uwu4y3C,ELDORA,Ozan Haznedar,Ozan Haznedar,Original pages,Family & Relationships / Love & Romance,6,4.6
ditAXYM3WuzvLMSNoEEYXG,Fire in Frost,Alicia Rades,Crystallite Publishing,9780991469352,English,7,4.5
Ci8Y6unSV7HeHcm9oXr6xD,Indigo: The story of Roy Kiyoshi,Roy Kiyoshi,Romansious,9786025406454,Indonesian,3,4.8
PAiK8dR4p7tXCrVkmCNRnz,Fighting for Infinity,Karen Amanda Hooper,Starry Sky Publishing ,9780985589974,English,2,4.8
iEErd5HeqFTDdVkcjzfrsT,WRENCHING FATE,Brooklyn Ann,Broken Angels,9780615934907,English,0,4.6
nXJmUvNYtGxQzEWvMaQeGZ,The Magus,John Fowles,Random House,9781409059943,English,3,4.3
EEce7gKpgnUW96varS8cnX,Beauty of the Beast #1 The Mystic Rose: Part B: A Vow Of Love And The Challenge,Kristie Lynn Higgins,Kristie Lynn Higgins,Web, Tablet, Phone, eReader,Fiction / Action & Adventure,6,4.5
99VYdbxDNRZC6uRNs6MwZZ,Cuentos para la cuarentena,JD Abrego,JD Abrego,Flowing text, Google-generated PDF,Fiction / Magical Realism,0,4.6
ZwbFRhmA48AjvHH8xUU7kq,The Strawberry Thief: The new novel from the bestselling author of Chocolat,Joanne Harris,Hachette UK,9781409170785,English,6,4.6
h5ctwN8LbcbVg5GVvBbyL3,Weaving Destiny,G. P. Ching,Carpe Luna Publishing,9780985236724,English,7,4.6
V9GUaADqCJjdKAsYeryXMk,Charmed: The War on Witches: Charmed Series #1,Paul Ruditis,HarperCollins Canada,9781443445979,English,9,4.6
QNQKicfJW4mxE3ESaVRoMS,Disgrace of the Unicorn's Honor (Book Three),LRW Lee,Woodgate Publishing,9781500673772,English,3,4.5
YWYNHjnKfiGJrsjRWNaMNv,No Good Deed: Book One of the Mark Taylor Series,M.P. McDonald,MP McDonald,Flowing text, Google-generated PDF,Fiction / Magical Realism,5,4.4
BqJW3JAYCENFSzKyrfJwQB,Southwest Shifters (FREE Shifter Romance Box Set| Paranormal Romance Series): Sizzling Paranormal Romance Box Set,J.K. Harper,J.K. Harper,Flowing text, Google-generated PDF,Fiction / Anthologies (multiple authors),3,4.7
Aj4UintKRQurTLgT8LD4uB,When the River Sleeps,Easterine Kire,Zubaan,9789384757052,English,2,5.0
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
Nq9GXc3HKrkgtNcYiB3Hu2,The Hitchhiker's Guide to the Galaxy,Douglas Adams,Pan Macmillan,9780330513081,English,8,4.4
cCdTYRpYtpEbCmVReHF44J,Dark Matter: A Mind-Blowing Twisted Thriller,Blake Crouch,Pan Macmillan,9781447297550,English,7,4.7
6BcG8VkPigUFaMLDdbYKQk,1984,George Orwell,GENERAL PRESS,9789387669628,English,2,4.4
6FRG5PZZfHBvzshFYCSSVc,The Three-Body Problem,Cixin Liu,Head of Zeus,9781784971540,English,9,4.3
2nUZxqutyEijVkPRbL3gez,Skyward: The Cytonic Series Book 1,Brandon Sanderson,Hachette UK,9781473217881,English,2,4.8
FpUPqBFTjFwnGDFZnFsE2h,Flowers For Algernon,Daniel Keyes,Hachette UK,9780575088498,English,1,4.8
3PNNGhamUPooTUPBbJLTDz,Ready Player One,Ernest Cline,Random House,9781446493830,English,1,4.4
8MomncdMoSjf84CAC63Nyi,Leviathan Wakes,James S. A. Corey,Hachette UK,9780748122967,English,9,4.5
43Kwom3NiR8dPXcLbW7Xif,Good Omens,Neil Gaiman,Random House,9781448110230,English,4,4.2
oL6hK5XZgPqm2F8vNgwqHh,Foundation,Isaac Asimov,HarperCollins UK,9780007381128,English,2,4.6
ahAsr2ox7GULVmZ9WLNrSk,The Testaments: The Booker prize-winning sequel to The Handmaid’s Tale,Margaret Atwood,Random House,9781473554436,English,1,4.6
euiVmVsciMXkgiT36KMnhh,Rise of the Valiant (Kings and Sorcerers--Book #2),Morgan Rice,Morgan Rice,9781632912909,English,0,4.4
KpFHqvTa8pqCDCCvPq2pze,The Stand,Stephen King,Hachette UK,9781848940833,English,6,4.8
cYx7meGcUQV6w46P258HPN,Dune: The Gateway Collection,Frank Herbert,Hachette UK,9780575122796,English,2,4.5
4qkKLNHJXhYveiv4FqWvJN,Metro 2033: The novels that inspired the bestselling games,Dmitry Glukhovsky,Hachette UK,9780575086265,English,1,4.6
Y2eAqD9uKmk2meuwCjNEVf,Fahrenheit 451,Ray Bradbury,HarperCollins UK,9780007496969,English,9,4.1
boH9NieEsuVV96EANwAgBk,2001: A Space Odyssey,Arthur C. Clarke,Hachette UK,9780748120789,English,3,4.7
3MPrxT9n94VCTnBUF4j3ic,Red Rising: Red Rising Series 1,Pierce Brown,Hachette UK,9781444759006,English,7,4.3
eFrNzP8otrxsXzrYyV3dPM,Seveneves,Neal Stephenson,HarperCollins UK,9780008132538,English,4,4.3
nzfvUm7dgzhqBCrTM9zZj9,The Player Of Games: A Culture Novel,Iain M. Banks,Hachette UK,9780748110063,English,2,4.5
JpMy2h2eJvnYTGfDAUdrPg,Mia & Korum (The Complete Krinar Chronicles Trilogy),Anna Zaires,Mozaika LLC,9781631420054,English,1,4.7
4MPhLKLMYUzyZHYMFVPxYk,Interstellar: The Official Movie Novelization,Greg Keyes,Titan Books,9781783293704,English,2,4.6
iztX7EbGQnBUuKnmcg2fKt,Altered Carbon: Netflix Altered Carbon book 1,Richard Morgan,Hachette UK,9780575085688,English,6,4.4
iVKVDXZojBVvrpWZ8by4kz,1Q84: Books 1 and 2,Haruki Murakami,Random House,9781446484197,English,2,4.4
TnsCpBdpexS8KazwixUGZc,Stories of Your Life and Others,Ted Chiang,Pan Macmillan,9781447281986,English,5,4.5
dU2M9oBtuiGanysdyYcA3H,Merkiaari Wars,Mark E. Cooper,Impulse Books UK,Flowing text,Fiction / Science Fiction / Alien Contact,4,4.4
4ZxiQwcSN7CSSA5mT2nf5h,Ender's Game,Orson Scott Card,Hachette UK,9780748134205,English,4,4.3
